name,ratings,num_ratings,processor,ram,os,storage,price,org_price,Brand,num_reviews
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,4.2,107,AMD Ryzen 5 Hexa Core Processor,8,Windows 11 Operating System,512,57990,77595.0,HP,8.0
DELL G15 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120...,4.2,16,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512,81890,112400.0,DELL,2.0
HP 15s (2023) Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0019TU Thin and Light La...,3.3,3,Intel Core i3 Processor (13th Gen),8,64 bit Windows 11 Operating System,512,46990,54552.0,HP,2.0
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light Laptop,4.2,10,Intel Core i3 Processor (11th Gen),8,64 bit Windows 10 Operating System,256,42907,44427.0,DELL,1.0
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5518 Thin and Light Laptop,4.2,100,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512,69990,81800.0,DELL,13.0
ALIENWARE Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080 wit...,4.6,10,Intel Core i9 Processor (10th Gen),32,64 bit Windows 10 Operating System,1020,325990,377798.0,ALIENWARE,3.0
HP OMEN Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,3.9,8,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512,70990,87716.0,HP,0.0
ASUS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X515JF-BQ521T Thin and Light L...,4.2,85,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512,51990,64990.0,ASUS,6.0
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 ...,4.0,4,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,1020,145990,189990.0,ASUS,0.0
DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,4.4,9,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512,88390,121935.0,DELL,2.0
acer Predator Triton 300 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeFor...,3.8,4,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,2,154990,160190.0,acer,0.0
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) ...,4.3,27,Intel Core i5 Processor (11th Gen),16,64 bit Windows 11 Operating System,512,87990,116990.0,ASUS,2.0
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light Laptop,4.3,178,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,256,42690,54510.0,DELL,18.0
Lenovo Thinkbook Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB15 ITL G2 Thin and Light Lapt...,4.2,9,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,512,140131,,Lenovo,0.0
acer Swift 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Lapto...,4.5,35,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512,55990,89999.0,acer,8.0
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 Metal Laptop T...,3.7,3,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512,67990,92390.0,DELL,1.0
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X800LGIN...,4.2,788,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,39999,62999.0,Lenovo,75.0
DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 7420 Thin and Light ...,4.3,16,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,105890,129890.0,DELL,2.0
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop,4.3,15,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512,71090,89395.0,DELL,1.0
realme Book Prime Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Lapt...,4.0,20,Intel Core i5 Processor (11th Gen),8,Windows 11 Operating System,512,45990,69999.0,realme,1.0
acer Extensa Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) EX 215-54-583M Thin and Light Laptop,3.9,311,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,46021,57999.0,acer,27.0
DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ins 5408 Thin and Light Laptop,4.3,232,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512,62990,68142.0,DELL,35.0
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,4.3,332,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,64990,93690.0,Lenovo,35.0
SAMSUNG Galaxy Book2 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) NP750XED-KC3IN Thin and Lig...,4.5,93,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,69990,88990.0,SAMSUNG,13.0
HP Spectre Eyesafe Intel Evo Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) ef0053TU Notebook,4.0,4,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,129990,146135.0,HP,1.0
ASUS Zenbook 14 Flip Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home) UN5401QA-KN511WS 2 i...,4.8,11,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 11 Operating System,512,91990,116990.0,ASUS,3.0
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) G1...,4.1,10,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512,103490,128665.0,DELL,1.0
SAMSUNG Galaxy Book 2 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) NP550 Thin and Light Lapto...,4.6,16,Intel Core i7 Processor (12th Gen),16,Windows 11 Operating System,512,69990,72990.0,SAMSUNG,2.0
acer Predator Helios 300 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,5.0,5,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1020,149990,179999.0,acer,0.0
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10) Inspiron 3505 Notebook,4.0,468,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 10 Operating System,1020,38990,49613.0,DELL,42.0
Infinix INBook Y1 Plus Intel Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL28 Thin and Light ...,4.2,1756,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,256,27990,44990.0,Infinix,278.0
Lenovo IdeaPad Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,4.4,75,AMD Ryzen 7 Octa Core Processor,16,Windows 11 Operating System,512,72990,116090.0,Lenovo,8.0
DELL Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop,3.6,32,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 11 Operating System,512,40990,53774.0,DELL,3.0
HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX GTX 1...,4.3,6,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,64990,87717.0,HP,0.0
APPLE MacBook Pro Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN/A,4.2,108,Intel Core i5 Processor (8th Gen),8,Mac OS Operating System,512,162490,179900.0,APPLE,13.0
DELL Inspiron Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10) Inspiron 3501 Thin and Light Laptop,4.4,125,Intel Core i3 Processor (11th Gen),4,64 bit Windows 10 Operating System,512,45990,46156.0,DELL,33.0
HP Victus Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 1...,3.9,7,Intel Core i7 Processor (12th Gen),8,64 bit Windows 11 Operating System,512,95555,103483.0,HP,0.0
ASUS Core i3 12th Gen - (8 GB/256 GB SSD/Windows 11 Home) X1502ZA-EJ302WS Laptop,4.0,3,Intel Core i3 Processor (12th Gen),8,Windows 11 Operating System,256,39990,54990.0,ASUS,0.0
Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,4.1,290,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,256,29990,44990.0,Infinix,59.0
DELL Ryzen 5 Hexa Core AMD R5-6600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,3.9,75,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 11 Operating System,512,74490,109707.0,DELL,11.0
DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light L...,4.2,53,Intel Core i3 Processor (10th Gen),4,64 bit Windows 11 Operating System,1020,42490,57858.0,DELL,5.0
DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) VOSTRO 3400 Notebook,4.2,11,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,61499,71000.0,DELL,1.0
HP Chromebook (2023) Intel Core i5 11th Gen - (8 GB/256 GB SSD/Chrome OS) 14c-cc0010TU Chromebook,4.5,4,Intel Core i5 Processor (11th Gen),8,64 bit Chrome Operating System,256,54990,72153.0,HP,0.0
ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-EC0521 Chromebook,4.2,221,Intel Celeron Dual Core Processor,4,Chrome Operating System,0,25990,29990.0,ASUS,31.0
ASUS Vivobook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1500EA Laptop,4.0,43,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,37990,52990.0,ASUS,7.0
DELL Vostro Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10) Vostro 3405 Thin and Light Laptop,4.2,20,AMD Ryzen 5 Quad Core Processor,8,64 bit Windows 10 Operating System,512,46490,61740.0,DELL,3.0
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin an...,4.3,47,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,62490,83035.0,DELL,4.0
acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Lap...,4.1,89,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,1020,60130,64999.0,acer,5.0
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,4.1,264,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,73490,287304.0,DELL,27.0
ASUS Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ521WS Thin and Light Laptop,3.9,16,AMD Ryzen 5 Quad Core Processor,8,Windows 11 Operating System,512,47990,62990.0,ASUS,2.0
DELL Inspiron Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,4.3,70,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,512,44890,63200.0,DELL,7.0
ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4118T Thin and Light Lapt...,4.1,51,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512,72150,,ASUS,4.0
DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti...,4.5,2,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512,99000,131719.0,DELL,1.0
APPLE 2020 Macbook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MGNE3HN/A,4.6,1170,Apple M1 Processor,8,Mac OS Operating System,512,109990,117900.0,APPLE,126.0
acer Predator Helios 300 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeFor...,4.7,21,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,2,150490,,acer,5.0
ASUS (2022) Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100FKA-BP1104W Laptop,4.3,67,Intel Celeron Dual Core Processor,4,64 bit Windows 11 Operating System,128,29290,36990.0,ASUS,8.0
ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) K413EA-EB303TS|K413...,4.3,226,Intel Core i3 Processor (11th Gen),8,64 bit Windows 10 Operating System,512,44990,56990.0,ASUS,28.0
DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3515 Thin and Light Lapt...,3.9,323,AMD Ryzen 5 Quad Core Processor,8,64 bit Windows 10 Operating System,256,42690,56573.0,DELL,28.0
MSI Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) Katana 1...,4.0,4,Intel Core i7 Processor (13th Gen),16,Windows 11 Operating System,1020,139990,165990.0,MSI,2.0
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) ideapad 3 14ALC6UB Thin and...,4.0,69,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512,50990,67990.0,Lenovo,10.0
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,4.5,419,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 11 Operating System,512,76990,103490.0,Lenovo,47.0
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,4.5,5421,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512,59990,81990.0,ASUS,584.0
acer Predator Helios 300 Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,4.6,2062,Intel Core i7 Processor (7th Gen),8,64 bit Windows 10 Operating System,1020,109990,132394.0,acer,399.0
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,4.4,147,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 10 Operating System,512,76990,89490.0,Lenovo,21.0
ASUS ZenBook S Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) UX391UA-ET012T Thin and Light Lapt...,4.3,30,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,512,99990,122990.0,ASUS,7.0
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5518 Thin and Light Laptop,4.2,100,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512,69990,81800.0,DELL,13.0
DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz)...,4.4,38,Intel Core i5 Processor (10th Gen),16,64 bit Windows 10 Operating System,512,75990,82553.0,DELL,6.0
DELL Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) XPS 9315 Thin and Light Laptop,5.0,3,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512,110490,143036.0,DELL,0.0
DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3515 Thin and Light Lapt...,3.9,323,AMD Ryzen 5 Quad Core Processor,8,64 bit Windows 10 Operating System,256,42690,56573.0,DELL,28.0
Lenovo Legion Core i7 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForc...,4.4,209,Intel Core i7 Processor (7th Gen),16,64 bit Windows 10 Operating System,1020,104990,,Lenovo,57.0
Infinix INBook Y1 Plus Intel Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL28 Thin and Light ...,4.2,561,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,512,29990,49990.0,Infinix,77.0
HP Chromebook x360 Intel Celeron Quad Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Thin and...,3.7,43,Intel Celeron Quad Core Processor,4,64 bit Chrome Operating System,0,22990,32295.0,HP,7.0
MSI Modern 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) B11MOU-477IN Notebook,4.2,165,Intel Core i3 Processor (11th Gen),8,64 bit Windows 10 Operating System,512,48990,55990.0,MSI,21.0
Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,4.7,34,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,1020,128999,195890.0,Lenovo,5.0
acer Aspire 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Notebook,3.7,25,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,50990,67999.0,acer,5.0
acer Aspire 5 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A515-57 Thin and Light Laptop,4.0,5,Intel Core i5 Processor (12th Gen),8,Windows 11 Operating System,512,57990,73999.0,acer,1.0
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light...,4.0,26,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 11 Operating System,512,42990,56771.0,DELL,2.0
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,4.1,8,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 11 Operating System,256,38690,50132.0,DELL,0.0
ASUS ZenBook S Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) UX391UA-ET012T Thin and Light Lapt...,4.3,30,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,512,99990,122990.0,ASUS,7.0
Lenovo Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) V15 -ADA Laptop,3.6,90,AMD Ryzen 3 Dual Core Processor,4,64 bit Windows 10 Operating System,1020,31490,36923.0,Lenovo,16.0
DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5320 Thin and Light Laptop,3.7,3,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,113104,120148.0,DELL,2.0
ASUS Vivobook Pro 15 OLED Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,4.4,128,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,84990,110990.0,ASUS,17.0
acer Aspire 5 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Laptop,4.2,293,Intel Core i3 Processor (11th Gen),4,64 bit Windows 10 Operating System,256,39990,48999.0,acer,38.0
DELL Inspiron Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,4.3,61,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,256,44190,54723.0,DELL,5.0
DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz)...,4.4,38,Intel Core i5 Processor (10th Gen),16,64 bit Windows 10 Operating System,512,75990,82553.0,DELL,6.0
DELL Vostro Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Light Laptop,3.5,14,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,72999,100239.0,DELL,1.0
acer Predator Helios 300 Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,4.6,2062,Intel Core i7 Processor (7th Gen),8,64 bit Windows 10 Operating System,1020,109990,132394.0,acer,399.0
ASUS Vivobook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS Laptop,4.4,59,Intel Core i3 Processor (11th Gen),8,64 bit Windows 10 Operating System,512,38990,56990.0,ASUS,2.0
Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 Thin and Lig...,3.8,31,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 11 Operating System,512,62500,95090.0,Lenovo,2.0
HP Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,4.0,1128,AMD Athlon Dual Core Processor,8,64 bit Windows 11 Operating System,512,31999,43500.0,HP,115.0
Lenovo Legion Core i7 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForc...,4.4,209,Intel Core i7 Processor (7th Gen),16,64 bit Windows 10 Operating System,1020,104990,,Lenovo,57.0
ASUS Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415JA-EK324WS Notebook,4.4,49,Intel Core i3 Processor (10th Gen),8,Windows 11 Operating System,512,33990,43990.0,ASUS,0.0
HP 15s Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 15s-du3519TX Thin and ...,3.9,27,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,55999,73034.0,HP,0.0
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,4.4,147,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 10 Operating System,512,76990,89490.0,Lenovo,21.0
Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,4.7,34,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,1020,128999,195890.0,Lenovo,5.0
DELL Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) XPS 9315 Thin and Light Laptop,5.0,3,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512,110490,143036.0,DELL,0.0
acer Aspire 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) A315-59 Notebook,3.7,25,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,50990,67999.0,acer,5.0
Infinix INBook X1 Neo Series Celeron Quad Core - (4 GB/128 GB SSD/Windows 11 Home) XL22 Thin and Light...,4.1,1531,Intel Celeron Quad Core Processor,4,64 bit Windows 11 Operating System,128,21990,29990.0,Infinix,241.0
acer Spin 7 Core i7 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SP714-51 Laptop,4.0,1,Intel Core i7 Processor (7th Gen),8,64 bit Windows 10 Operating System,256,119990,124900.0,acer,1.0
HP 15s Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15S-FQ2670TU Laptop,4.4,12,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,256,43150,45410.0,HP,0.0
HP 15s (2023) Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0018TU Thin and Light La...,3.3,3,Intel Core i3 Processor (13th Gen),8,64 bit Windows 11 Operating System,512,48499,54552.0,HP,2.0
MSI Modern 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) B11MOU-477IN Notebook,4.2,165,Intel Core i3 Processor (11th Gen),8,64 bit Windows 10 Operating System,512,48990,55990.0,MSI,21.0
ASUS ZenBook Pro 15 Core i9 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2032T La...,5.0,4,Intel Core i9 Processor (8th Gen),16,64 bit Windows 10 Operating System,1020,197990,209990.0,ASUS,0.0
Infinix INBook Y1 Plus Intel Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL28 Thin and Light ...,4.2,561,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,512,29990,49990.0,Infinix,77.0
Lenovo Legion 5 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,4.1,66,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,512,117990,153490.0,Lenovo,13.0
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,4.1,8,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 11 Operating System,256,38690,50132.0,DELL,0.0
MICROSOFT Surface Laptop 3 Ryzen 5 Quad Core 3580U - (8 GB/128 GB SSD/Windows 10 Home) 1873 Laptop,3.8,9,AMD Ryzen 5 Quad Core Processor,8,64 bit Windows 10 Operating System,128,99990,124999.0,MICROSOFT,0.0
ASUS VivoBook 15 (2022) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin and L...,4.3,11735,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,512,35990,45990.0,ASUS,1146.0
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti) G15...,3.8,5,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512,99990,128665.0,DELL,1.0
DELL Inspiron Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light...,3.8,10,AMD Ryzen 3 Quad Core Processor,8,64 bit Windows 11 Operating System,512,41890,57036.0,DELL,1.0
acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop,4.0,344,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 11 Operating System,256,32000,43999.0,acer,49.0
ASUS ExpertBook P1 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Li...,3.9,10,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1020,57490,70990.0,ASUS,0.0
